borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
Bronx,Country Club,01 One Family Dwellings,1,5407,38,A5,1363 Kearney Avenue,NA,10465,1,0,1,2302,1944,1955,1,A5,485000,2019-07-30T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5407,47,A5,1345 Kearney Avenue,NA,10465,1,0,1,3806,1944,1955,1,A5,595000,2019-07-25T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5408,44,A1,3220 Country Club Road,NA,10465,1,0,1,2302,1472,1925,1,A1,624000,2019-02-14T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5408,146,A1,3203 Rawlins Avenue,NA,10465,1,0,1,2295,1454,1940,1,A1,631000,2018-11-20T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5408,161,A1,3199 Rawlins Avenue,NA,10465,1,0,1,4979,1512,1925,1,A1,700000,2019-08-30T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5408,287,A1,3188 Parsifal Place,NA,10465,1,0,1,2184,1280,1925,1,A1,470000,2019-05-10T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5408,384,A5,3155 Valhalla Drive,NA,10465,1,0,1,2618,1785,1930,1,A5,555000,2019-01-24T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5409,93,A1,3298 Campbell Drive,NA,10465,1,0,1,5000,2124,1925,1,A1,735000,2019-09-23T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5409,232,A1,3304 Agar Place,NA,10465,1,0,1,3800,1718,1970,1,A1,565000,2019-01-31T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5409,605,A1,1362 Stadium Avenue,NA,10465,1,0,1,4302,1916,1950,1,A1,722000,2019-07-31T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5409,609,A9,3276 Country Club Road,NA,10465,1,0,1,4494,2184,1960,1,A9,725000,2018-11-09T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5409,681,A1,3332 Country Club Road,NA,10465,1,0,1,3002,2024,1960,1,A1,250000,2019-05-20T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5409,685,A1,3338 Country Club Road,NA,10465,1,0,1,5643,1646,1925,1,A1,890000,2018-12-06T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5409,725,A5,1430 Stadium Avenue,NA,10465,1,0,1,2310,1836,1960,1,A5,400000,2019-07-18T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5410,80,A2,3230 Randolph Place,NA,10465,1,0,1,6500,2355,1950,1,A2,720000,2019-02-21T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5410,86,A5,3238 Randolph Place,NA,10465,1,0,1,3933,2035,1965,1,A5,575000,2018-12-04T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5410,138,A2,1420 Kennellworth Place,NA,10465,1,0,1,4380,1366,1970,1,A2,686500,2019-07-17T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5410,306,A5,1477 Stadium Avenue,NA,10465,1,0,1,2500,1998,1965,1,A5,540000,2019-07-18T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5410,328,A5,1476 Ohm Avenue,NA,10465,1,0,1,2700,1944,1965,1,A5,585000,2019-06-27T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5411,240,A5,1531 Dwight Place,NA,10465,1,0,1,2800,1944,1950,1,A5,655000,2019-03-25T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5412,135,A5,1546 Ohm Ave,NA,10465,1,0,1,2942,1638,1960,1,A5,560000,2019-06-21T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5413,41,A1,1618 Kennelworth Place,NA,10465,1,0,1,2500,1487,1925,1,A1,507500,2019-04-16T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5413,82,A2,1604 Kennellworth Pl,NA,10465,1,0,1,3750,2442,1955,1,A2,638600,2019-03-11T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5414,150,A2,3237 Lucerne Street,NA,10465,1,0,1,2500,900,1920,1,A2,470000,2019-07-16T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5414,187,A1,3283 Radio Drive,NA,10465,1,0,1,2950,2142,1925,1,A1,625000,2019-10-07T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5415,9,A5,1528 Stadium Avenue,NA,10465,1,0,1,2500,1836,1975,1,A5,565000,2019-09-20T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5416,167,A1,1611 Bay View Avenue,NA,10465,1,0,1,2500,1400,1930,1,A1,597000,2018-12-28T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5417,136,A2,1618 Bayview Avenue,NA,10465,1,0,1,2500,1724,1920,1,A2,650000,2019-04-15T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5417,189,A5,1615 Bay Shore Avenue,NA,10465,1,0,1,2500,1600,1960,1,A5,578000,2019-02-19T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5459,51,A5,1028 Throggmorton Avenue,NA,10465,1,0,1,1800,1816,1960,1,A5,620000,2019-07-19T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5460,46,A5,1026 Vincent Avenue,NA,10465,1,0,1,1710,1836,1965,1,A5,417000,2018-11-30T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5462,11,A5,933 Vincent Avenue,NA,10465,1,0,1,2379,1836,1960,1,A5,497700,2018-11-30T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5464,5,A5,3234 Layton Avenue,NA,10465,1,0,1,1458,1116,1950,1,A5,556000,2019-02-14T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5464,27,A2,3253b Barkley Avenue,NA,10465,1,0,1,950,570,1920,1,A2,180100,2019-08-26T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5465,38,A5,1000 Clarence Avenue,NA,10465,1,0,1,2677,1872,1950,1,A5,520000,2019-05-20T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5465,131,A2,3269 Barkley Avenue,NA,10465,1,0,1,817,570,1940,1,A2,295000,2019-03-19T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5469,33,A1,916 Clarence Avenue,NA,10465,1,0,1,2363,1492,1930,1,A1,488000,2019-02-21T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5472,48,A5,838 Throgs Neck Expressway,NA,10465,1,0,1,1800,1998,1965,1,A5,547500,2019-07-15T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5472,57,A5,858 Throgs Neck Expressway,NA,10465,1,0,1,1800,1798,1965,1,A5,560000,2019-05-09T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5472,111,A5,857 Vincent Avenue,NA,10465,1,0,1,1758,1326,1955,1,A5,555000,2019-05-23T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5473,53,A2,838 Vincent Avenue,NA,10465,1,0,1,2500,1314,1930,1,A2,250000,2019-06-13T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5475,5,A2,3168 Philip Avenue,NA,10465,1,0,1,2500,1340,1948,1,A2,297000,2019-04-12T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5475,22,A1,725 Vincent Avenue,NA,10465,1,0,1,5000,2156,1935,1,A1,930000,2019-04-24T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5475,45,A2,728 Throgs Neck Expressway,NA,10465,1,0,1,2500,648,1930,1,A2,365000,2019-07-18T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5476,39,A1,712 Vincent Avenue,NA,10465,1,0,1,5000,2551,1955,1,A1,950000,2019-09-17T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5480,14,A5,753 Clarence Avenue,NA,10465,1,0,1,1767,1446,1950,1,A5,525000,2019-03-28T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5480,49,A2,712 Wilcox Avenue,NA,10465,1,0,1,2500,696,1920,1,A2,437250,2019-10-28T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5483,5,A1,610 Ellsworth Avenue,NA,10465,1,0,1,3000,1361,1920,1,A1,422000,2019-09-26T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5484,21,A5,646 Vincent Avenue,NA,10465,1,0,1,1800,1224,1960,1,A5,494000,2018-11-15T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5484,29,A5,3214 Randall Avenue,NA,10465,1,0,1,5000,1485,1965,1,A5,550000,2019-10-22T00:00:00Z
Bronx,Country Club,01 One Family Dwellings,1,5484,40,A2,643 Wilcox Avenue,NA,10465,1,0,1,2500,970,1920,1,A2,325000,2019-01-31T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5316,27,B1,3146 Fairmount Avenue,NA,10465,2,0,2,2500,1520,1905,1,B1,308000,2019-03-13T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5324,32,B1,3192 Baisley Avenue,NA,10465,2,0,2,2900,3297,1998,1,B1,980000,2018-11-29T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5325,6,B1,3207 Fairmount Avenue,NA,10465,2,0,2,2000,1920,1955,1,B1,610000,2019-07-12T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5325,7,B1,3205 Fairmount Avenue,NA,10465,2,0,2,2000,2120,1955,1,B1,673000,2019-02-06T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5326,1,B1,1103 Clarence Avenue,NA,10465,2,0,2,6492,2520,1960,1,B1,885000,2019-07-01T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5327,31,B3,3264 Fairmount Avenue,NA,10465,2,0,2,2800,1558,1955,1,B3,615000,2018-11-01T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5406,114,B3,3188 Rawlins Avenue,NA,10465,2,0,2,2149,1530,1955,1,B3,450000,2019-02-06T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5406,128,B1,3214 Rawlins Avenue,NA,10465,2,0,2,2913,1805,1965,1,B1,710000,2019-06-05T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5408,108,B1,1267 Stadium Avenue,NA,10465,2,0,2,9900,3360,1935,1,B1,1010000,2019-09-09T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5409,208,B3,1262 Stadium Avenue,NA,10465,2,0,2,9988,3700,1935,1,B3,995000,2019-01-18T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5410,39,B3,1424 Robertson Place,NA,10465,2,0,2,3124,1512,1925,1,B3,550000,2019-10-28T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5411,215,B3,1540 Macdonough,NA,10465,2,0,2,5000,3192,1970,1,B3,925000,2019-10-30T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5412,5,B2,1520 Robertson Place,NA,10465,2,0,2,5000,2064,1960,1,B2,835000,2019-10-22T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5414,2,B1,1454 Stadium Avenue,NA,10465,2,0,2,2700,3234,1960,1,B1,825000,2019-08-06T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5414,4,B1,1458 Stadium Avenue,NA,10465,2,0,2,2700,3234,1960,1,B1,825000,2018-12-21T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5414,41,B3,3273 Spencer Drive,NA,10465,2,0,2,5855,1188,1925,1,B3,805000,2019-03-11T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5414,114,B1,3288 Radio Drive,NA,10465,2,0,2,2500,2060,1970,1,B1,300000,2019-05-23T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5415,51,B1,3229 Griswold Avenue,NA,10465,2,0,2,2619,2530,1960,1,B1,725000,2019-02-13T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5415,75,B3,1534 Research Avenue,NA,10465,2,0,2,2500,1641,1915,1,B3,460000,2019-04-30T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5415,138,B1,1503 Bay View Avenue,NA,10465,2,0,2,2597,1544,1915,1,B1,730000,2018-12-28T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5416,174,B3,3279 Ampere Avenue,NA,10465,2,0,2,5000,1197,1945,1,B3,450000,2019-03-28T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5416,174,B3,3279 Ampere Avenue,NA,10465,2,0,2,5000,1197,1945,1,B3,499000,2019-01-28T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5417,155,B3,1660 Bay View Avenue,NA,10465,2,0,2,2500,2112,1915,1,B3,559000,2018-12-07T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5417,236,B1,106 Outlook Avenue,NA,10465,2,0,2,3610,3430,2002,1,B1,999000,2019-08-26T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5417,253,B1,210 Outlook Avenue,NA,10465,2,0,2,4328,3430,2002,1,B1,998000,2019-04-18T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5417,260,B1,224 Outlook Avenue,NA,10465,2,0,2,2878,3393,2002,1,B1,990000,2019-07-25T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5417,261,B1,226 Outlook Avenue,NA,10465,2,0,2,3814,3289,2002,1,B1,1150000,2019-01-11T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5459,10,B1,1055 Vincent Avenue,NA,10465,2,0,2,670,1140,1925,1,B1,356250,2019-04-08T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5459,11,B1,1051 Vincent Avenue,NA,10465,2,0,2,682,1140,1925,1,B1,356250,2019-04-08T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5459,63,B3,1057 Vincent Avenue,NA,10465,2,0,2,674,1140,1925,1,B3,356250,2019-04-08T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5459,64,B1,1053 Vincent Avenue,NA,10465,2,0,2,674,1140,1925,1,B1,356250,2019-04-08T00:00:00Z
Bronx,Country Club,02 Two Family Dwellings,1,5464,51,B2,1028 Wilcox Ave,NA,10465,2,0,2,2375,1711,1920,1,B2,635000,2019-05-15T00:00:00Z
